,city,state_id,county_name,lat,lng,population,Koppen,state_area,cities_allocation,county_area,cities_allocation_by_county,is_eastern
4971,Napi Headquarters,NM,San Juan,36.6538,-108.2186,728.0,BSk,121590.0,376.0,5538.36,12.0,False
4972,Las Vegas,NM,San Miguel,35.6011,-105.2206,14662.0,Cfb,121590.0,376.0,4735.63,11.0,False
4973,Pecos,NM,San Miguel,35.5754,-105.6787,1320.0,BSk,121590.0,376.0,4735.63,11.0,False
4974,East Pecos,NM,San Miguel,35.5765,-105.6499,646.0,Cfb,121590.0,376.0,4735.63,11.0,False
4975,Ribera,NM,San Miguel,35.37,-105.4441,552.0,BSk,121590.0,376.0,4735.63,11.0,False
4976,Rowe,NM,San Miguel,35.4922,-105.6715,319.0,BSk,121590.0,376.0,4735.63,11.0,False
4977,Villanueva,NM,San Miguel,35.266,-105.3602,309.0,BSk,121590.0,376.0,4735.63,11.0,False
4978,Tecolotito,NM,San Miguel,35.2307,-105.1631,254.0,BSk,121590.0,376.0,4735.63,11.0,False
4979,Soham,NM,San Miguel,35.4168,-105.4985,167.0,BSk,121590.0,376.0,4735.63,11.0,False
4980,Tecolote,NM,San Miguel,35.4605,-105.2842,149.0,BSk,121590.0,376.0,4735.63,11.0,False
4981,North San Ysidro,NM,San Miguel,35.4747,-105.5662,51.0,BSk,121590.0,376.0,4735.63,11.0,False
4982,Conchas Dam,NM,San Miguel,35.3623,-104.2042,13.0,BSk,121590.0,376.0,4735.63,11.0,False
4983,Rio Rancho,NM,Sandoval,35.2872,-106.6981,99178.0,BSk,121590.0,376.0,3714.32,9.0,False
4984,Bernalillo,NM,Sandoval,35.3127,-106.5537,10477.0,BSk,121590.0,376.0,3714.32,9.0,False
4985,Corrales,NM,Sandoval,35.2366,-106.6191,8696.0,BSk,121590.0,376.0,3714.32,9.0,False
4986,Placitas,NM,Sandoval,35.3226,-106.4436,4686.0,Cfb,121590.0,376.0,3714.32,9.0,False
4987,Santo Domingo Pueblo,NM,Sandoval,35.5174,-106.367,2292.0,BSk,121590.0,376.0,3714.32,9.0,False
4988,San Felipe Pueblo,NM,Sandoval,35.4338,-106.425,2217.0,BSk,121590.0,376.0,3714.32,9.0,False
4989,Jemez Pueblo,NM,Sandoval,35.6068,-106.7332,2018.0,BSk,121590.0,376.0,3714.32,9.0,False
4990,Zia Pueblo,NM,Sandoval,35.52,-106.715,939.0,BSk,121590.0,376.0,3714.32,9.0,False
4991,Cuba,NM,Sandoval,36.0146,-106.968,757.0,Cfb,121590.0,376.0,3714.32,9.0,False
4992,Santa Fe,NM,Santa Fe,35.6619,-105.9819,111269.0,Cfb,121590.0,376.0,1910.79,5.0,False
4993,Edgewood,NM,Santa Fe,35.1318,-106.2151,6107.0,Cfb,121590.0,376.0,1910.79,5.0,False
4994,Eldorado at Santa Fe,NM,Santa Fe,35.5273,-105.934,5823.0,Cfb,121590.0,376.0,1910.79,5.0,False
4995,La Cienega,NM,Santa Fe,35.5801,-106.1127,3732.0,Cfb,121590.0,376.0,1910.79,5.0,False
4996,Agua Fria,NM,Santa Fe,35.6615,-106.0149,2734.0,Cfb,121590.0,376.0,1910.79,5.0,False
4997,Truth or Consequences,NM,Sierra,33.1864,-107.2589,7035.0,BWk,121590.0,376.0,4236.3,10.0,False
4998,Elephant Butte,NM,Sierra,33.1806,-107.2269,1310.0,BWk,121590.0,376.0,4236.3,10.0,False
4999,Williamsburg,NM,Sierra,33.1158,-107.2951,408.0,BWk,121590.0,376.0,4236.3,10.0,False
5000,Las Palomas,NM,Sierra,33.0589,-107.2982,319.0,BWk,121590.0,376.0,4236.3,10.0,False
5001,Hillsboro,NM,Sierra,32.9218,-107.5774,154.0,BSk,121590.0,376.0,4236.3,10.0,False
5002,Winston,NM,Sierra,33.3461,-107.6488,72.0,BSk,121590.0,376.0,4236.3,10.0,False
5003,Oasis,NM,Sierra,32.9277,-107.3164,67.0,BWk,121590.0,376.0,4236.3,10.0,False
5004,Caballo,NM,Sierra,32.9806,-107.3075,45.0,BWk,121590.0,376.0,4236.3,10.0,False
5005,Arrey,NM,Sierra,32.8472,-107.3204,25.0,BWk,121590.0,376.0,4236.3,10.0,False
5006,Kingston,NM,Sierra,32.9173,-107.7096,21.0,Cfb,121590.0,376.0,4236.3,10.0,False
5007,Socorro,NM,Socorro,34.0543,-106.9066,8348.0,BWk,121590.0,376.0,6648.71,15.0,False
5008,Magdalena,NM,Socorro,34.1095,-107.2319,878.0,BSk,121590.0,376.0,6648.71,15.0,False
5009,Alamo,NM,Socorro,34.4184,-107.5125,851.0,BSk,121590.0,376.0,6648.71,15.0,False
5010,Lemitar,NM,Socorro,34.1551,-106.9122,653.0,BWk,121590.0,376.0,6648.71,15.0,False
5011,Abeytas,NM,Socorro,34.4652,-106.8137,293.0,BSk,121590.0,376.0,6648.71,15.0,False
5012,Alamillo,NM,Socorro,34.2519,-106.9158,143.0,BWk,121590.0,376.0,6648.71,15.0,False
5013,Polvadera,NM,Socorro,34.2021,-106.9172,126.0,BWk,121590.0,376.0,6648.71,15.0,False
5014,Las Nutrias,NM,Socorro,34.4699,-106.7708,124.0,BSk,121590.0,376.0,6648.71,15.0,False
5015,Luis Lopez,NM,Socorro,33.9904,-106.8878,83.0,BWk,121590.0,376.0,6648.71,15.0,False
5016,Chamizal,NM,Socorro,34.2183,-106.9151,76.0,BWk,121590.0,376.0,6648.71,15.0,False
5017,Veguita,NM,Socorro,34.5147,-106.7679,73.0,BSk,121590.0,376.0,6648.71,15.0,False
5018,San Acacia,NM,Socorro,34.255,-106.9023,72.0,BWk,121590.0,376.0,6648.71,15.0,False
5019,Escondida,NM,Socorro,34.1012,-106.8974,24.0,BWk,121590.0,376.0,6648.71,15.0,False
5020,La Joya,NM,Socorro,34.3449,-106.8465,14.0,BWk,121590.0,376.0,6648.71,15.0,False
5021,San Antonio,NM,Socorro,33.9161,-106.87,11.0,BWk,121590.0,376.0,6648.71,15.0,False
5022,Taos,NM,Taos,36.3871,-105.5804,14196.0,Dfb,121590.0,376.0,2204.62,6.0,False
5023,Ranchos de Taos,NM,Taos,36.3619,-105.6016,2178.0,BSk,121590.0,376.0,2204.62,6.0,False
5024,Arroyo Seco,NM,Taos,36.5215,-105.586,1794.0,Dfb,121590.0,376.0,2204.62,6.0,False
5025,Questa,NM,Taos,36.7114,-105.5935,1755.0,Dfb,121590.0,376.0,2204.62,6.0,False
5026,Taos Pueblo,NM,Taos,36.4657,-105.5634,1425.0,Dfb,121590.0,376.0,2204.62,6.0,False
5027,Talpa,NM,Taos,36.3421,-105.5923,934.0,BSk,121590.0,376.0,2204.62,6.0,False
5028,Moriarty,NM,Torrance,35.0034,-106.0445,1860.0,Cfb,121590.0,376.0,3345.81,8.0,False
5029,Estancia,NM,Torrance,34.7667,-106.0301,1571.0,Cfb,121590.0,376.0,3345.81,8.0,False
5030,Indian Hills,NM,Torrance,34.9832,-106.1398,1075.0,Cfb,121590.0,376.0,3345.81,8.0,False
5031,McIntosh,NM,Torrance,34.8804,-106.0577,939.0,Cfb,121590.0,376.0,3345.81,8.0,False
5032,Mountainair,NM,Torrance,34.5213,-106.2394,873.0,Cfb,121590.0,376.0,3345.81,8.0,False
5033,Manzano Springs,NM,Torrance,34.9614,-106.2328,311.0,Cfb,121590.0,376.0,3345.81,8.0,False
5034,Tajique,NM,Torrance,34.76,-106.301,266.0,Cfb,121590.0,376.0,3345.81,8.0,False
5035,Willard,NM,Torrance,34.5949,-106.0323,242.0,BSk,121590.0,376.0,3345.81,8.0,False
5036,Clayton,NM,Union,36.4425,-103.1573,2681.0,BSk,121590.0,376.0,3830.79,9.0,False
5037,Des Moines,NM,Union,36.7613,-103.8342,122.0,BSk,121590.0,376.0,3830.79,9.0,False
5038,Folsom,NM,Union,36.8478,-103.9176,57.0,BSk,121590.0,376.0,3830.79,9.0,False
5039,Capulin,NM,Union,36.7445,-103.9958,34.0,Cfb,121590.0,376.0,3830.79,9.0,False
5040,Grenville,NM,Union,36.5905,-103.6145,29.0,BSk,121590.0,376.0,3830.79,9.0,False
5041,Los Lunas,NM,Valencia,34.8115,-106.7803,69020.0,BSk,121590.0,376.0,1068.21,3.0,False
5042,Belen,NM,Valencia,34.7115,-106.7985,7416.0,BSk,121590.0,376.0,1068.21,3.0,False
5043,Los Chaves,NM,Valencia,34.7332,-106.7631,6109.0,BSk,121590.0,376.0,1068.21,3.0,False
5044,Carson City,NV,Carson City,39.1512,-119.7474,58756.0,Csa,110572.0,342.0,0.0,1.0,False
5045,Fallon,NV,Churchill,39.4738,-118.778,16313.0,BWk,110572.0,342.0,5023.38,11.0,False
5046,Fallon Station,NV,Churchill,39.4151,-118.7165,438.0,BWk,110572.0,342.0,5023.38,11.0,False
5047,Las Vegas,NV,Clark,36.2333,-115.2654,2104198.0,BWh,110572.0,342.0,8090.66,18.0,False
5048,Henderson,NV,Clark,36.0133,-115.038,320189.0,BWh,110572.0,342.0,8090.66,18.0,False
5049,North Las Vegas,NV,Clark,36.288,-115.0901,251974.0,BWh,110572.0,342.0,8090.66,18.0,False
5050,Paradise,NV,Clark,36.0807,-115.1369,235087.0,BWh,110572.0,342.0,8090.66,18.0,False
5051,Spring Valley,NV,Clark,36.0987,-115.2619,207127.0,BWh,110572.0,342.0,8090.66,18.0,False
5052,Sunrise Manor,NV,Clark,36.1785,-115.049,193781.0,BWh,110572.0,342.0,8090.66,18.0,False
5053,Enterprise,NV,Clark,36.0164,-115.2208,171108.0,BWh,110572.0,342.0,8090.66,18.0,False
5054,Whitney,NV,Clark,36.1005,-115.038,42973.0,BWh,110572.0,342.0,8090.66,18.0,False
5055,Winchester,NV,Clark,36.1368,-115.1299,28231.0,BWh,110572.0,342.0,8090.66,18.0,False
5056,Summerlin South,NV,Clark,36.1242,-115.3324,27908.0,BWh,110572.0,342.0,8090.66,18.0,False
5057,Mesquite,NV,Clark,36.8035,-114.1325,19726.0,BWh,110572.0,342.0,8090.66,18.0,False
5058,Boulder City,NV,Clark,35.8407,-114.9257,16207.0,BWh,110572.0,342.0,8090.66,18.0,False
5059,Laughlin,NV,Clark,35.1316,-114.689,7965.0,BWh,110572.0,342.0,8090.66,18.0,False
5060,Moapa Valley,NV,Clark,36.6078,-114.4566,7213.0,BWh,110572.0,342.0,8090.66,18.0,False
5061,Nellis AFB,NV,Clark,36.2473,-115.0574,3501.0,BWh,110572.0,342.0,8090.66,18.0,False
5062,Sandy Valley,NV,Clark,35.8423,-115.6304,1727.0,BWk,110572.0,342.0,8090.66,18.0,False
5063,Bunkerville,NV,Clark,36.7198,-114.1221,1479.0,BWk,110572.0,342.0,8090.66,18.0,False
5064,Indian Springs,NV,Clark,36.5719,-115.7203,881.0,BWk,110572.0,342.0,8090.66,18.0,False
5065,Gardnerville Ranchos,NV,Douglas,38.8872,-119.7426,11380.0,Csa,110572.0,342.0,737.65,3.0,False
5066,Gardnerville,NV,Douglas,38.939,-119.7369,6121.0,Csa,110572.0,342.0,737.65,3.0,False
5067,Indian Hills,NV,Douglas,39.0894,-119.7977,6104.0,Csa,110572.0,342.0,737.65,3.0,False
5068,Elko,NV,Elko,40.8387,-115.7674,21179.0,BSk,110572.0,342.0,17202.94,36.0,False
5069,Spring Creek,NV,Elko,40.7386,-115.5971,13671.0,BSk,110572.0,342.0,17202.94,36.0,False
5070,West Wendover,NV,Elko,40.7407,-114.0783,5197.0,BWk,110572.0,342.0,17202.94,36.0,False
5071,Carlin,NV,Elko,40.719,-116.108,2277.0,BSk,110572.0,342.0,17202.94,36.0,False
5072,Wells,NV,Elko,41.1132,-114.9535,1252.0,BSk,110572.0,342.0,17202.94,36.0,False
5073,Jackpot,NV,Elko,41.9797,-114.6645,1244.0,BSk,110572.0,342.0,17202.94,36.0,False
5074,Owyhee,NV,Elko,41.9166,-116.1822,1135.0,Csb,110572.0,342.0,17202.94,36.0,False
5075,Osino,NV,Elko,40.9409,-115.6611,519.0,BSk,110572.0,342.0,17202.94,36.0,False
5076,Lamoille,NV,Elko,40.7238,-115.479,276.0,Dsb,110572.0,342.0,17202.94,36.0,False
5077,Montello,NV,Elko,41.2673,-114.197,59.0,BSk,110572.0,342.0,17202.94,36.0,False
5078,Oasis,NV,Elko,41.0286,-114.4763,38.0,BSk,110572.0,342.0,17202.94,36.0,False
5079,Dyer,NV,Esmeralda,37.6493,-118.0345,324.0,BWk,110572.0,342.0,3589.0,8.0,False
5080,Goldfield,NV,Esmeralda,37.7121,-117.2378,298.0,BWk,110572.0,342.0,3589.0,8.0,False
5081,Silver Peak,NV,Esmeralda,37.7577,-117.6386,142.0,BWk,110572.0,342.0,3589.0,8.0,False
5082,Crescent Valley,NV,Eureka,40.4198,-116.5753,462.0,BSk,110572.0,342.0,4179.96,10.0,False
5083,Eureka,NV,Eureka,39.5113,-115.9668,462.0,BSk,110572.0,342.0,4179.96,10.0,False
5084,Winnemucca,NV,Humboldt,40.9645,-117.7247,10764.0,BSk,110572.0,342.0,9657.87,21.0,False
5085,Fort McDermitt,NV,Humboldt,41.9656,-117.6392,344.0,BSk,110572.0,342.0,9657.87,21.0,False
5086,McDermitt,NV,Humboldt,41.9909,-117.7044,126.0,BSk,110572.0,342.0,9657.87,21.0,False
5087,Valmy,NV,Humboldt,40.7714,-117.1312,91.0,BSk,110572.0,342.0,9657.87,21.0,False
5088,Golconda,NV,Humboldt,40.9614,-117.5077,74.0,BSk,110572.0,342.0,9657.87,21.0,False
5089,Orovada,NV,Humboldt,41.561,-117.7762,64.0,BSk,110572.0,342.0,9657.87,21.0,False
5090,Paradise Valley,NV,Humboldt,41.49,-117.5323,51.0,BSk,110572.0,342.0,9657.87,21.0,False
5091,Battle Mountain,NV,Lander,40.6379,-116.9485,3698.0,BSk,110572.0,342.0,5519.47,12.0,False
5092,Austin,NV,Lander,39.4977,-117.074,113.0,BSk,110572.0,342.0,5519.47,12.0,False
5093,Kingston,NV,Lander,39.2101,-117.0679,94.0,BWk,110572.0,342.0,5519.47,12.0,False
5094,Pioche,NV,Lincoln,37.952,-114.4435,1354.0,BSk,110572.0,342.0,10636.77,23.0,False
5095,Panaca,NV,Lincoln,37.7889,-114.3997,1157.0,BSk,110572.0,342.0,10636.77,23.0,False
5096,Alamo,NV,Lincoln,37.3648,-115.163,1128.0,BWk,110572.0,342.0,10636.77,23.0,False
5097,Caliente,NV,Lincoln,37.6436,-114.4964,1076.0,BSk,110572.0,342.0,10636.77,23.0,False
5098,Rachel,NV,Lincoln,37.6509,-115.7341,70.0,BWk,110572.0,342.0,10636.77,23.0,False
5099,Hiko,NV,Lincoln,37.6063,-115.2018,62.0,BWk,110572.0,342.0,10636.77,23.0,False
5100,Bennett Springs,NV,Lincoln,37.7104,-114.4685,46.0,BSk,110572.0,342.0,10636.77,23.0,False
5101,Beaverdam,NV,Lincoln,37.6892,-114.4489,25.0,BSk,110572.0,342.0,10636.77,23.0,False
5102,Fernley,NV,Lyon,39.5611,-119.1926,21476.0,BWk,110572.0,342.0,2016.4,5.0,False
5103,Dayton,NV,Lyon,39.258,-119.5677,9363.0,BSk,110572.0,342.0,2016.4,5.0,False
5104,Silver Springs,NV,Lyon,39.3826,-119.2149,5073.0,BWk,110572.0,342.0,2016.4,5.0,False
5105,Yerington,NV,Lyon,38.9554,-119.1101,3241.0,BWk,110572.0,342.0,2016.4,5.0,False
5106,Stagecoach,NV,Lyon,39.3656,-119.3832,1920.0,BSk,110572.0,342.0,2016.4,5.0,False
5107,Hawthorne,NV,Mineral,38.5249,-118.627,2686.0,BWk,110572.0,342.0,3812.97,9.0,False
5108,Schurz,NV,Mineral,38.9366,-118.7925,1026.0,BWk,110572.0,342.0,3812.97,9.0,False
5109,Walker Lake,NV,Mineral,38.6468,-118.7572,310.0,BSk,110572.0,342.0,3812.97,9.0,False
5110,Mina,NV,Mineral,38.3898,-118.1116,182.0,BWk,110572.0,342.0,3812.97,9.0,False
5111,Pahrump,NV,Nye,36.2411,-116.0176,37298.0,BWh,110572.0,342.0,18158.73,38.0,False
5112,Tonopah,NV,Nye,38.0996,-117.2482,2009.0,BWk,110572.0,342.0,18158.73,38.0,False
5113,Beatty,NV,Nye,36.9352,-116.7025,804.0,BWk,110572.0,342.0,18158.73,38.0,False
5114,Gabbs,NV,Nye,38.8654,-117.9237,105.0,BWk,110572.0,342.0,18158.73,38.0,False
5115,Lovelock,NV,Pershing,40.1789,-118.4773,1828.0,BWk,110572.0,342.0,6067.55,13.0,False
5116,Grass Valley,NV,Pershing,40.7971,-117.7603,760.0,BSk,110572.0,342.0,6067.55,13.0,False
5117,Imlay,NV,Pershing,40.6581,-118.1441,218.0,BSk,110572.0,342.0,6067.55,13.0,False
5118,Humboldt River Ranch,NV,Pershing,40.4556,-118.2676,158.0,BWk,110572.0,342.0,6067.55,13.0,False
5119,Virginia City,NV,Storey,39.3076,-119.6483,779.0,Csb,110572.0,342.0,263.8,2.0,False
5120,Reno,NV,Washoe,39.5497,-119.8483,445020.0,Csa,110572.0,342.0,6551.32,14.0,False
5121,Sparks,NV,Washoe,39.5729,-119.7157,105006.0,Csa,110572.0,342.0,6551.32,14.0,False
5122,Sun Valley,NV,Washoe,39.6106,-119.7765,21159.0,Csa,110572.0,342.0,6551.32,14.0,False
5123,Spanish Springs,NV,Washoe,39.6567,-119.6695,15938.0,BSk,110572.0,342.0,6551.32,14.0,False
5124,Cold Springs,NV,Washoe,39.6927,-119.9775,9633.0,Csb,110572.0,342.0,6551.32,14.0,False
5125,Incline Village,NV,Washoe,39.2639,-119.9453,8669.0,Dsb,110572.0,342.0,6551.32,14.0,False
5126,Lemmon Valley,NV,Washoe,39.6879,-119.8364,5383.0,Csa,110572.0,342.0,6551.32,14.0,False
5127,Washoe Valley,NV,Washoe,39.2923,-119.7767,2670.0,Csa,110572.0,342.0,6551.32,14.0,False
5128,Mogul,NV,Washoe,39.5164,-119.9232,1334.0,Csb,110572.0,342.0,6551.32,14.0,False
5129,Golden Valley,NV,Washoe,39.6177,-119.8231,1295.0,Csa,110572.0,342.0,6551.32,14.0,False
5130,Verdi,NV,Washoe,39.5143,-119.9769,1287.0,Csb,110572.0,342.0,6551.32,14.0,False
5131,Wadsworth,NV,Washoe,39.6322,-119.2901,792.0,BWk,110572.0,342.0,6551.32,14.0,False
5132,Sutcliffe,NV,Washoe,39.9461,-119.6305,293.0,BSk,110572.0,342.0,6551.32,14.0,False
5133,Nixon,NV,Washoe,39.828,-119.3589,231.0,BWk,110572.0,342.0,6551.32,14.0,False
5134,Ely,NV,White Pine,39.2649,-114.8709,4392.0,BSk,110572.0,342.0,8896.6,19.0,False
5135,McGill,NV,White Pine,39.402,-114.777,905.0,BSk,110572.0,342.0,8896.6,19.0,False
5136,Ruth,NV,White Pine,39.2793,-114.9899,132.0,BSk,110572.0,342.0,8896.6,19.0,False
5137,Lund,NV,White Pine,38.8654,-115.0091,105.0,BSk,110572.0,342.0,8896.6,19.0,False
5138,Baker,NV,White Pine,39.015,-114.1233,58.0,BSk,110572.0,342.0,8896.6,19.0,False
5139,Preston,NV,White Pine,38.9157,-115.0643,16.0,BSk,110572.0,342.0,8896.6,19.0,False
5140,Albany,NY,Albany,42.6664,-73.7987,586383.0,Dfa,54555.0,169.0,533.21,2.0,True
5141,Cohoes,NY,Albany,42.7732,-73.7077,16687.0,Dfa,54555.0,169.0,533.21,2.0,True
5142,Houghton,NY,Allegany,42.4277,-78.1615,1639.0,Dfb,54555.0,169.0,1034.42,3.0,True
5143,Belmont,NY,Allegany,42.2226,-78.0328,902.0,Dfb,54555.0,169.0,1034.42,3.0,True
5144,Stannards,NY,Allegany,42.0741,-77.9123,573.0,Dfb,54555.0,169.0,1034.42,3.0,True
5145,Bronx,NY,Bronx,40.8501,-73.8662,1418207.0,Cfa,54555.0,169.0,57.43,1.0,True
5146,Binghamton,NY,Broome,42.1014,-75.9093,148145.0,Dfb,54555.0,169.0,715.46,2.0,True
5147,Johnson City,NY,Broome,42.123,-75.9624,14161.0,Dfb,54555.0,169.0,715.46,2.0,True
5148,Olean,NY,Cattaraugus,42.0819,-78.4321,20755.0,Dfb,54555.0,169.0,1322.25,3.0,True
5149,Gowanda,NY,Cattaraugus,42.4612,-78.9339,5945.0,Dfb,54555.0,169.0,1322.25,3.0,True
5150,Salamanca,NY,Cattaraugus,42.1631,-78.7233,5402.0,Dfb,54555.0,169.0,1322.25,3.0,True
5151,Auburn,NY,Cayuga,42.9338,-76.5684,30507.0,Dfb,54555.0,169.0,863.64,3.0,True
5152,Weedsport,NY,Cayuga,43.0482,-76.5637,2925.0,Dfb,54555.0,169.0,863.64,3.0,True
5153,Melrose Park,NY,Cayuga,42.9085,-76.5263,2425.0,Dfb,54555.0,169.0,863.64,3.0,True
5154,Jamestown,NY,Chautauqua,42.0975,-79.2366,40493.0,Dfb,54555.0,169.0,1500.02,3.0,True
5155,Dunkirk,NY,Chautauqua,42.4803,-79.3323,23874.0,Dfb,54555.0,169.0,1500.02,3.0,True
5156,Fredonia,NY,Chautauqua,42.4407,-79.3319,10303.0,Dfb,54555.0,169.0,1500.02,3.0,True
5157,Elmira,NY,Chemung,42.0938,-76.8097,62989.0,Dfb,54555.0,169.0,410.79,2.0,True
5158,West Elmira,NY,Chemung,42.0879,-76.8473,4655.0,Dfb,54555.0,169.0,410.79,2.0,True
5159,Norwich,NY,Chenango,42.5333,-75.5227,7518.0,Dfb,54555.0,169.0,898.7,3.0,True
5160,Smithville Flats,NY,Chenango,42.3943,-75.8105,377.0,Dfb,54555.0,169.0,898.7,3.0,True
5161,Plattsburgh,NY,Clinton,44.6951,-73.4563,28740.0,Dfb,54555.0,169.0,1117.61,3.0,True
5162,Rouses Point,NY,Clinton,44.9933,-73.3633,2126.0,Dfb,54555.0,169.0,1117.61,3.0,True
5163,Cumberland Head,NY,Clinton,44.7165,-73.3966,1463.0,Dfb,54555.0,169.0,1117.61,3.0,True
5164,Hudson,NY,Columbia,42.2515,-73.7859,10413.0,Dfa,54555.0,169.0,648.27,2.0,True
5165,Valatie,NY,Columbia,42.4134,-73.6778,5400.0,Dfa,54555.0,169.0,648.27,2.0,True
5166,Cortland,NY,Cortland,42.6004,-76.1784,26729.0,Dfb,54555.0,169.0,501.52,2.0,True
5167,Munsons Corners,NY,Cortland,42.5761,-76.2053,2938.0,Dfb,54555.0,169.0,501.52,2.0,True
5168,Margaretville,NY,Delaware,42.1458,-74.6503,546.0,Dfb,54555.0,169.0,1468.04,3.0,True
5169,Downsville,NY,Delaware,42.0818,-74.998,525.0,Dfb,54555.0,169.0,1468.04,3.0,True
5170,Hobart,NY,Delaware,42.3715,-74.6691,391.0,Dfb,54555.0,169.0,1468.04,3.0,True
5171,Poughkeepsie,NY,Dutchess,41.6949,-73.921,394760.0,Cfa,54555.0,169.0,825.38,3.0,True
5172,Beacon,NY,Dutchess,41.5036,-73.9655,13968.0,Cfa,54555.0,169.0,825.38,3.0,True
5173,Myers Corner,NY,Dutchess,41.5947,-73.8744,6777.0,Cfa,54555.0,169.0,825.38,3.0,True
5174,Buffalo,NY,Erie,42.9016,-78.8487,914341.0,Dfb,54555.0,169.0,1226.89,3.0,True
5175,Lackawanna,NY,Erie,42.8182,-78.8326,17720.0,Dfb,54555.0,169.0,1226.89,3.0,True
5176,Eggertsville,NY,Erie,42.9665,-78.8065,15721.0,Dfb,54555.0,169.0,1226.89,3.0,True
5177,Lake Placid,NY,Essex,44.2838,-73.9855,3347.0,Dfb,54555.0,169.0,1916.5,4.0,True
5178,Keeseville,NY,Essex,44.5035,-73.4812,2932.0,Dfb,54555.0,169.0,1916.5,4.0,True
5179,Mineville,NY,Essex,44.0933,-73.5246,1456.0,Dfb,54555.0,169.0,1916.5,4.0,True
5180,Schroon Lake,NY,Essex,43.8345,-73.7647,769.0,Dfb,54555.0,169.0,1916.5,4.0,True
5181,Saranac Lake,NY,Franklin,44.3245,-74.1314,7404.0,Dfb,54555.0,169.0,1697.44,3.0,True
5182,Fort Covington Hamlet,NY,Franklin,44.9761,-74.5097,1535.0,Dfb,54555.0,169.0,1697.44,3.0,True
5183,Paul Smiths,NY,Franklin,44.4341,-74.2533,622.0,Dfb,54555.0,169.0,1697.44,3.0,True
5184,Gloversville,NY,Fulton,43.0491,-74.3465,27512.0,Dfb,54555.0,169.0,532.9,2.0,True
5185,Johnstown,NY,Fulton,43.0073,-74.3755,8230.0,Dfb,54555.0,169.0,532.9,2.0,True
5186,Batavia,NY,Genesee,42.9987,-78.1802,16581.0,Dfb,54555.0,169.0,495.33,2.0,True
5187,Corfu,NY,Genesee,42.9611,-78.4026,701.0,Dfb,54555.0,169.0,495.33,2.0,True
5188,Palenville,NY,Greene,42.1773,-74.0229,1175.0,Dfb,54555.0,169.0,658.13,2.0,True
5189,Jefferson Heights,NY,Greene,42.2361,-73.8822,1084.0,Dfa,54555.0,169.0,658.13,2.0,True
5190,Speculator,NY,Hamilton,43.5943,-74.3822,299.0,Dfb,54555.0,169.0,1807.81,4.0,True
5191,Ilion,NY,Herkimer,43.0114,-75.0396,23608.0,Dfb,54555.0,169.0,1458.35,3.0,True
5192,Little Falls,NY,Herkimer,43.0452,-74.8566,4645.0,Dfb,54555.0,169.0,1458.35,3.0,True
5193,Dolgeville,NY,Herkimer,43.1031,-74.7749,2069.0,Dfb,54555.0,169.0,1458.35,3.0,True
5194,Watertown,NY,Jefferson,43.9734,-75.9094,53163.0,Dfb,54555.0,169.0,1857.08,4.0,True
5195,Fort Drum,NY,Jefferson,44.0451,-75.7847,13020.0,Dfb,54555.0,169.0,1857.08,4.0,True
5196,Calcium,NY,Jefferson,44.0401,-75.8468,3405.0,Dfb,54555.0,169.0,1857.08,4.0,True
5197,Carthage,NY,Jefferson,43.9837,-75.6021,3289.0,Dfb,54555.0,169.0,1857.08,4.0,True
5198,Brooklyn,NY,Kings,40.6501,-73.9496,2559903.0,Cfa,54555.0,169.0,96.9,1.0,True
5199,Copenhagen,NY,Lewis,43.8934,-75.6726,772.0,Dfb,54555.0,169.0,1289.89,3.0,True
5200,Port Leyden,NY,Lewis,43.5838,-75.3413,648.0,Dfb,54555.0,169.0,1289.89,3.0,True
5201,Harrisville,NY,Lewis,44.1532,-75.3211,604.0,Dfb,54555.0,169.0,1289.89,3.0,True
5202,Dansville,NY,Livingston,42.5625,-77.6968,4764.0,Dfb,54555.0,169.0,640.44,2.0,True
5203,Conesus Lake,NY,Livingston,42.7756,-77.7135,2105.0,Dfb,54555.0,169.0,640.44,2.0,True
5204,Oneida,NY,Madison,43.0769,-75.6621,20828.0,Dfb,54555.0,169.0,661.54,2.0,True
5205,Chittenango,NY,Madison,43.0462,-75.8749,4852.0,Dfb,54555.0,169.0,661.54,2.0,True
5206,Rochester,NY,Monroe,43.168,-77.6162,703952.0,Dfb,54555.0,169.0,1365.61,3.0,True
5207,Brockport,NY,Monroe,43.2137,-77.9404,19764.0,Dfb,54555.0,169.0,1365.61,3.0,True
5208,North Gates,NY,Monroe,43.1718,-77.7064,9581.0,Dfb,54555.0,169.0,1365.61,3.0,True
5209,Amsterdam,NY,Montgomery,42.942,-74.1907,21241.0,Dfb,54555.0,169.0,410.32,2.0,True
5210,Fort Plain,NY,Montgomery,42.9316,-74.6277,5488.0,Dfb,54555.0,169.0,410.32,2.0,True
5211,Levittown,NY,Nassau,40.7241,-73.5125,51634.0,Cfa,54555.0,169.0,453.08,2.0,True
5212,Freeport,NY,Nassau,40.6515,-73.585,42956.0,Cfa,54555.0,169.0,453.08,2.0,True
5213,New York,NY,New York,40.6943,-73.9249,18713220.0,Cfa,54555.0,169.0,33.77,1.0,True
5214,Niagara Falls,NY,Niagara,43.0921,-79.0147,47720.0,Dfb,54555.0,169.0,1139.83,3.0,True
